TRANSACTION_PRODUCT_ID,DATE_POSTING,SHIP_STATE,TRANSACTION_QUANTITY,TRANSACTION_UNIT_PRICE,TRANSACTION_EXTENDED_AMOUNT
BI100042,2024-10-15,TX,12,186.99,2243.88
BI100042,2024-10-15,TX,12,186.99,2243.88
BI100042,2024-10-15,TX,12,186.99,2243.88
BI100042,2024-10-15,TX,12,186.99,2243.88
BI100042,2024-10-15,MTN,12,186.99,2243.88
BI100042,2024-10-15,MTN,12,186.99,2243.88
BI100042,2024-10-15,MTN,12,186.99,2243.88
BI100042,2024-10-15,MTN,12,186.99,2243.88
BI100042,2024-10-15,PSW,12,186.99,2243.88
BI100042,2024-10-15,PSW,12,186.99,2243.88
BI100042,2024-10-15,PSW,13,186.99,2430.87
BI100042,2024-10-15,PSW,13,186.99,2430.87
BI100042,2024-10-15,PNW,13,186.99,2430.87
BI100042,2024-10-15,PNW,13,186.99,2430.87
BI100042,2024-10-15,PNW,14,186.99,2617.86
BI100042,2024-11-15,NE,13,186.99,2430.87
BI100042,2024-11-15,NE,13,186.99,2430.87
BI100042,2024-11-15,NE,14,186.99,2617.86
BI100042,2024-11-15,MA,13,186.99,2430.87
BI100042,2024-11-15,MA,13,186.99,2430.87
BI100042,2024-11-15,MA,13,186.99,2430.87
BI100042,2024-11-15,SE,15,186.99,2804.85
BI100042,2024-11-15,SE,16,186.99,2991.84
BI100042,2024-11-15,SE,16,186.99,2991.84
BI100042,2024-11-15,MW,12,186.99,2243.88
BI100042,2024-11-15,MW,12,186.99,2243.88
BI100042,2024-11-15,MW,12,186.99,2243.88
BI100042,2024-11-15,MW,12,186.99,2243.88
BI100042,2024-11-15,TX,13,186.99,2430.87
BI100042,2024-11-15,TX,13,186.99,2430.87
BI100042,2024-11-15,TX,14,186.99,2617.86
BI100042,2024-11-15,TX,14,186.99,2617.86
BI100042,2024-11-15,MTN,15,186.99,2804.85
BI100042,2024-11-15,MTN,15,186.99,2804.85
BI100042,2024-11-15,MTN,16,186.99,2991.84
BI100042,2024-11-15,PSW,12,186.99,2243.88
BI100042,2024-11-15,PSW,12,186.99,2243.88
BI100042,2024-11-15,PSW,12,186.99,2243.88
BI100042,2024-11-15,PSW,12,186.99,2243.88
BI100042,2024-11-15,PNW,13,186.99,2430.87
BI100042,2024-11-15,PNW,13,186.99,2430.87
BI100042,2024-11-15,PNW,14,186.99,2617.86
BI100042,2024-12-15,NE,13,186.99,2430.87
BI100042,2024-12-15,NE,13,186.99,2430.87
BI100042,2024-12-15,NE,13,186.99,2430.87
BI100042,2024-12-15,MA,12,186.99,2243.88
BI100042,2024-12-15,MA,13,186.99,2430.87
BI100042,2024-12-15,MA,13,186.99,2430.87
BI100042,2024-12-15,SE,15,186.99,2804.85
BI100042,2024-12-15,SE,15,186.99,2804.85
BI100042,2024-12-15,SE,16,186.99,2991.84
BI100042,2024-12-15,MW,14,186.99,2617.86
BI100042,2024-12-15,MW,15,186.99,2804.85
BI100042,2024-12-15,MW,15,186.99,2804.85
BI100042,2024-12-15,TX,12,186.99,2243.88
BI100042,2024-12-15,TX,12,186.99,2243.88
BI100042,2024-12-15,TX,13,186.99,2430.87
BI100042,2024-12-15,TX,13,186.99,2430.87
BI100042,2024-12-15,MTN,13,186.99,2430.87
BI100042,2024-12-15,MTN,14,186.99,2617.86
BI100042,2024-12-15,MTN,14,186.99,2617.86
BI100042,2024-12-15,PSW,14,186.99,2617.86
BI100042,2024-12-15,PSW,14,186.99,2617.86
BI100042,2024-12-15,PSW,15,186.99,2804.85
BI100042,2024-12-15,PNW,12,186.99,2243.88
BI100042,2024-12-15,PNW,12,186.99,2243.88
BI100042,2024-12-15,PNW,13,186.99,2430.87
BI100042,2025-01-15,NE,12,186.99,2243.88
BI100042,2025-01-15,NE,12,186.99,2243.88
BI100042,2025-01-15,NE,12,186.99,2243.88
BI100042,2025-01-15,MA,12,186.99,2243.88
BI100042,2025-01-15,MA,12,186.99,2243.88
BI100042,2025-01-15,MA,12,186.99,2243.88
BI100042,2025-01-15,SE,12,186.99,2243.88
BI100042,2025-01-15,SE,12,186.99,2243.88
BI100042,2025-01-15,SE,13,186.99,2430.87
BI100042,2025-01-15,SE,13,186.99,2430.87
BI100042,2025-01-15,MW,12,186.99,2243.88
BI100042,2025-01-15,MW,12,186.99,2243.88
BI100042,2025-01-15,MW,12,186.99,2243.88
BI100042,2025-01-15,MW,12,186.99,2243.88
BI100042,2025-01-15,TX,13,186.99,2430.87
BI100042,2025-01-15,TX,13,186.99,2430.87
BI100042,2025-01-15,TX,13,186.99,2430.87
BI100042,2025-01-15,TX,13,186.99,2430.87
BI100042,2025-01-15,MTN,15,186.99,2804.85
BI100042,2025-01-15,MTN,15,186.99,2804.85
BI100042,2025-01-15,MTN,16,186.99,2991.84
BI100042,2025-01-15,PSW,15,186.99,2804.85
BI100042,2025-01-15,PSW,16,186.99,2991.84
BI100042,2025-01-15,PSW,16,186.99,2991.84
BI100042,2025-01-15,PNW,13,186.99,2430.87
BI100042,2025-01-15,PNW,13,186.99,2430.87
BI100042,2025-01-15,PNW,14,186.99,2617.86
BI100042,2025-02-15,NE,14,186.99,2617.86
BI100042,2025-02-15,NE,15,186.99,2804.85
BI100042,2025-02-15,NE,15,186.99,2804.85
BI100042,2025-02-15,MA,13,186.99,2430.87
BI100042,2025-02-15,MA,13,186.99,2430.87
BI100042,2025-02-15,MA,13,186.99,2430.87
BI100042,2025-02-15,SE,14,186.99,2617.86
BI100042,2025-02-15,SE,14,186.99,2617.86
BI100042,2025-02-15,SE,14,186.99,2617.86
BI100042,2025-02-15,SE,14,186.99,2617.86
BI100042,2025-02-15,MW,14,186.99,2617.86
BI100042,2025-02-15,MW,15,186.99,2804.85
BI100042,2025-02-15,MW,15,186.99,2804.85
BI100042,2025-02-15,MW,15,186.99,2804.85
BI100042,2025-02-15,TX,12,186.99,2243.88
BI100042,2025-02-15,TX,13,186.99,2430.87
BI100042,2025-02-15,TX,13,186.99,2430.87
BI100042,2025-02-15,TX,13,186.99,2430.87
BI100042,2025-02-15,TX,13,186.99,2430.87
BI100042,2025-02-15,MTN,12,186.99,2243.88
BI100042,2025-02-15,MTN,12,186.99,2243.88
BI100042,2025-02-15,MTN,12,186.99,2243.88
BI100042,2025-02-15,MTN,13,186.99,2430.87
BI100042,2025-02-15,PSW,12,186.99,2243.88
BI100042,2025-02-15,PSW,12,186.99,2243.88
BI100042,2025-02-15,PSW,13,186.99,2430.87
BI100042,2025-02-15,PSW,13,186.99,2430.87
BI100042,2025-02-15,PNW,15,186.99,2804.85
BI100042,2025-02-15,PNW,15,186.99,2804.85
BI100042,2025-02-15,PNW,15,186.99,2804.85
BI100042,2025-03-15,NE,15,186.99,2804.85
BI100042,2025-03-15,NE,16,186.99,2991.84
BI100042,2025-03-15,NE,16,186.99,2991.84
BI100042,2025-03-15,MA,12,186.99,2243.88
BI100042,2025-03-15,MA,13,186.99,2430.87
BI100042,2025-03-15,MA,13,186.99,2430.87
BI100042,2025-03-15,MA,13,186.99,2430.87
BI100042,2025-03-15,SE,13,186.99,2430.87
BI100042,2025-03-15,SE,13,186.99,2430.87
BI100042,2025-03-15,SE,13,186.99,2430.87
BI100042,2025-03-15,SE,13,186.99,2430.87
BI100042,2025-03-15,SE,14,186.99,2617.86
BI100042,2025-03-15,MW,12,186.99,2243.88
BI100042,2025-03-15,MW,12,186.99,2243.88
BI100042,2025-03-15,MW,12,186.99,2243.88
BI100042,2025-03-15,MW,13,186.99,2430.87
BI100042,2025-03-15,MW,13,186.99,2430.87
BI100042,2025-03-15,TX,12,186.99,2243.88
BI100042,2025-03-15,TX,12,186.99,2243.88
BI100042,2025-03-15,TX,12,186.99,2243.88
BI100042,2025-03-15,TX,12,186.99,2243.88
BI100042,2025-03-15,TX,12,186.99,2243.88
BI100042,2025-03-15,TX,12,186.99,2243.88
BI100042,2025-03-15,MTN,12,186.99,2243.88
BI100042,2025-03-15,MTN,12,186.99,2243.88
BI100042,2025-03-15,MTN,13,186.99,2430.87
BI100042,2025-03-15,MTN,13,186.99,2430.87
BI100042,2025-03-15,MTN,13,186.99,2430.87
BI100042,2025-03-15,PSW,14,186.99,2617.86
BI100042,2025-03-15,PSW,15,186.99,2804.85
BI100042,2025-03-15,PSW,15,186.99,2804.85
BI100042,2025-03-15,PSW,15,186.99,2804.85
BI100042,2025-03-15,PNW,12,186.99,2243.88
BI100042,2025-03-15,PNW,12,186.99,2243.88
BI100042,2025-03-15,PNW,12,186.99,2243.88
BI100042,2025-03-15,PNW,12,186.99,2243.88
BI100042,2025-04-15,NE,13,186.99,2430.87
BI100042,2025-04-15,NE,14,186.99,2617.86
BI100042,2025-04-15,NE,14,186.99,2617.86
BI100042,2025-04-15,NE,14,186.99,2617.86
BI100042,2025-04-15,MA,12,186.99,2243.88
BI100042,2025-04-15,MA,13,186.99,2430.87
BI100042,2025-04-15,MA,13,186.99,2430.87
BI100042,2025-04-15,MA,13,186.99,2430.87
BI100042,2025-04-15,SE,13,186.99,2430.87
BI100042,2025-04-15,SE,14,186.99,2617.86
BI100042,2025-04-15,SE,14,186.99,2617.86
BI100042,2025-04-15,SE,14,186.99,2617.86
BI100042,2025-04-15,SE,14,186.99,2617.86
BI100042,2025-04-15,MW,12,186.99,2243.88
BI100042,2025-04-15,MW,12,186.99,2243.88
BI100042,2025-04-15,MW,13,186.99,2430.87
BI100042,2025-04-15,MW,13,186.99,2430.87
BI100042,2025-04-15,MW,13,186.99,2430.87
BI100042,2025-04-15,MW,13,186.99,2430.87
BI100042,2025-04-15,TX,12,186.99,2243.88
BI100042,2025-04-15,TX,12,186.99,2243.88
BI100042,2025-04-15,TX,12,186.99,2243.88
BI100042,2025-04-15,TX,13,186.99,2430.87
BI100042,2025-04-15,TX,13,186.99,2430.87
BI100042,2025-04-15,TX,13,186.99,2430.87
BI100042,2025-04-15,MTN,12,186.99,2243.88
BI100042,2025-04-15,MTN,12,186.99,2243.88
BI100042,2025-04-15,MTN,12,186.99,2243.88
BI100042,2025-04-15,MTN,12,186.99,2243.88
BI100042,2025-04-15,MTN,12,186.99,2243.88
BI100042,2025-04-15,MTN,12,186.99,2243.88
BI100042,2025-04-15,PSW,13,186.99,2430.87
BI100042,2025-04-15,PSW,14,186.99,2617.86
BI100042,2025-04-15,PSW,14,186.99,2617.86
BI100042,2025-04-15,PSW,14,186.99,2617.86
BI100042,2025-04-15,PSW,14,186.99,2617.86
BI100042,2025-04-15,PNW,12,186.99,2243.88
BI100042,2025-04-15,PNW,13,186.99,2430.87
BI100042,2025-04-15,PNW,13,186.99,2430.87
BI100042,2025-04-15,PNW,13,186.99,2430.87
BI100042,2025-05-15,NE,12,186.99,2243.88
BI100042,2025-05-15,NE,13,186.99,2430.87
BI100042,2025-05-15,NE,13,186.99,2430.87
BI100042,2025-05-15,NE,13,186.99,2430.87
BI100042,2025-05-15,NE,13,186.99,2430.87
BI100042,2025-05-15,MA,14,186.99,2617.86
BI100042,2025-05-15,MA,14,186.99,2617.86
BI100042,2025-05-15,MA,14,186.99,2617.86
BI100042,2025-05-15,MA,15,186.99,2804.85
BI100042,2025-05-15,SE,13,186.99,2430.87
BI100042,2025-05-15,SE,13,186.99,2430.87
BI100042,2025-05-15,SE,13,186.99,2430.87
BI100042,2025-05-15,SE,13,186.99,2430.87
BI100042,2025-05-15,SE,13,186.99,2430.87
BI100042,2025-05-15,SE,14,186.99,2617.86
BI100042,2025-05-15,MW,12,186.99,2243.88
BI100042,2025-05-15,MW,12,186.99,2243.88
BI100042,2025-05-15,MW,12,186.99,2243.88
BI100042,2025-05-15,MW,12,186.99,2243.88
BI100042,2025-05-15,MW,13,186.99,2430.87
BI100042,2025-05-15,MW,13,186.99,2430.87
BI100042,2025-05-15,TX,12,186.99,2243.88
BI100042,2025-05-15,TX,12,186.99,2243.88
BI100042,2025-05-15,TX,13,186.99,2430.87
BI100042,2025-05-15,TX,13,186.99,2430.87
BI100042,2025-05-15,TX,13,186.99,2430.87
BI100042,2025-05-15,TX,13,186.99,2430.87
BI100042,2025-05-15,TX,13,186.99,2430.87
BI100042,2025-05-15,MTN,14,186.99,2617.86
BI100042,2025-05-15,MTN,14,186.99,2617.86
BI100042,2025-05-15,MTN,14,186.99,2617.86
BI100042,2025-05-15,MTN,14,186.99,2617.86
BI100042,2025-05-15,MTN,15,186.99,2804.85
BI100042,2025-05-15,PSW,12,186.99,2243.88
BI100042,2025-05-15,PSW,12,186.99,2243.88
BI100042,2025-05-15,PSW,12,186.99,2243.88
BI100042,2025-05-15,PSW,12,186.99,2243.88
BI100042,2025-05-15,PSW,12,186.99,2243.88
BI100042,2025-05-15,PSW,13,186.99,2430.87
BI100042,2025-05-15,PNW,14,186.99,2617.86
BI100042,2025-05-15,PNW,14,186.99,2617.86
BI100042,2025-05-15,PNW,14,186.99,2617.86
BI100042,2025-05-15,PNW,14,186.99,2617.86
BI100042,2025-06-15,NE,12,186.99,2243.88
BI100042,2025-06-15,NE,12,186.99,2243.88
BI100042,2025-06-15,NE,12,186.99,2243.88
BI100042,2025-06-15,NE,12,186.99,2243.88
BI100042,2025-06-15,NE,13,186.99,2430.87
BI100042,2025-06-15,MA,12,186.99,2243.88
BI100042,2025-06-15,MA,12,186.99,2243.88
BI100042,2025-06-15,MA,12,186.99,2243.88
BI100042,2025-06-15,MA,12,186.99,2243.88
BI100042,2025-06-15,MA,12,186.99,2243.88
BI100042,2025-06-15,SE,13,186.99,2430.87
BI100042,2025-06-15,SE,13,186.99,2430.87
BI100042,2025-06-15,SE,13,186.99,2430.87
BI100042,2025-06-15,SE,13,186.99,2430.87
BI100042,2025-06-15,SE,13,186.99,2430.87
BI100042,2025-06-15,SE,13,186.99,2430.87
BI100042,2025-06-15,MW,13,186.99,2430.87
BI100042,2025-06-15,MW,13,186.99,2430.87
BI100042,2025-06-15,MW,13,186.99,2430.87
BI100042,2025-06-15,MW,14,186.99,2617.86
BI100042,2025-06-15,MW,14,186.99,2617.86
BI100042,2025-06-15,MW,14,186.99,2617.86
BI100042,2025-06-15,TX,12,186.99,2243.88
BI100042,2025-06-15,TX,13,186.99,2430.87
BI100042,2025-06-15,TX,13,186.99,2430.87
BI100042,2025-06-15,TX,13,186.99,2430.87
BI100042,2025-06-15,TX,13,186.99,2430.87
BI100042,2025-06-15,TX,13,186.99,2430.87
BI100042,2025-06-15,TX,13,186.99,2430.87
BI100042,2025-06-15,MTN,12,186.99,2243.88
BI100042,2025-06-15,MTN,12,186.99,2243.88
BI100042,2025-06-15,MTN,12,186.99,2243.88
BI100042,2025-06-15,MTN,12,186.99,2243.88
BI100042,2025-06-15,MTN,12,186.99,2243.88
BI100042,2025-06-15,MTN,13,186.99,2430.87
BI100042,2025-06-15,PSW,13,186.99,2430.87
BI100042,2025-06-15,PSW,13,186.99,2430.87
BI100042,2025-06-15,PSW,13,186.99,2430.87
BI100042,2025-06-15,PSW,13,186.99,2430.87
BI100042,2025-06-15,PSW,13,186.99,2430.87
BI100042,2025-06-15,PSW,13,186.99,2430.87
BI100042,2025-06-15,PNW,13,186.99,2430.87
BI100042,2025-06-15,PNW,13,186.99,2430.87
BI100042,2025-06-15,PNW,13,186.99,2430.87
BI100042,2025-06-15,PNW,13,186.99,2430.87
BI100042,2025-06-15,PNW,14,186.99,2617.86
BI100042,2025-07-15,NE,12,186.99,2243.88
BI100042,2025-07-15,NE,13,186.99,2430.87
BI100042,2025-07-15,NE,13,186.99,2430.87
BI100042,2025-07-15,NE,13,186.99,2430.87
BI100042,2025-07-15,NE,13,186.99,2430.87
BI100042,2025-07-15,MA,14,186.99,2617.86
BI100042,2025-07-15,MA,14,186.99,2617.86
BI100042,2025-07-15,MA,14,186.99,2617.86
BI100042,2025-07-15,MA,14,186.99,2617.86
BI100042,2025-07-15,SE,12,186.99,2243.88
BI100042,2025-07-15,SE,13,186.99,2430.87
BI100042,2025-07-15,SE,13,186.99,2430.87
BI100042,2025-07-15,SE,13,186.99,2430.87
BI100042,2025-07-15,SE,13,186.99,2430.87
BI100042,2025-07-15,SE,13,186.99,2430.87
BI100042,2025-07-15,MW,13,186.99,2430.87
BI100042,2025-07-15,MW,13,186.99,2430.87
BI100042,2025-07-15,MW,13,186.99,2430.87
BI100042,2025-07-15,MW,13,186.99,2430.87
BI100042,2025-07-15,MW,13,186.99,2430.87
BI100042,2025-07-15,MW,13,186.99,2430.87
BI100042,2025-07-15,TX,13,186.99,2430.87
BI100042,2025-07-15,TX,14,186.99,2617.86
BI100042,2025-07-15,TX,14,186.99,2617.86
BI100042,2025-07-15,TX,14,186.99,2617.86
BI100042,2025-07-15,TX,14,186.99,2617.86
BI100042,2025-07-15,TX,14,186.99,2617.86
BI100042,2025-07-15,MTN,12,186.99,2243.88
BI100042,2025-07-15,MTN,13,186.99,2430.87
BI100042,2025-07-15,MTN,13,186.99,2430.87
BI100042,2025-07-15,MTN,13,186.99,2430.87
BI100042,2025-07-15,MTN,13,186.99,2430.87
BI100042,2025-07-15,MTN,13,186.99,2430.87
BI100042,2025-07-15,PSW,13,186.99,2430.87
BI100042,2025-07-15,PSW,13,186.99,2430.87
BI100042,2025-07-15,PSW,13,186.99,2430.87
BI100042,2025-07-15,PSW,13,186.99,2430.87
BI100042,2025-07-15,PSW,13,186.99,2430.87
BI100042,2025-07-15,PSW,14,186.99,2617.86
BI100042,2025-07-15,PNW,13,186.99,2430.87
BI100042,2025-07-15,PNW,13,186.99,2430.87
BI100042,2025-07-15,PNW,13,186.99,2430.87
BI100042,2025-07-15,PNW,13,186.99,2430.87
BI100042,2025-07-15,PNW,13,186.99,2430.87
BI100042,2025-08-15,NE,14,186.99,2617.86
BI100042,2025-08-15,NE,14,186.99,2617.86
BI100042,2025-08-15,NE,15,186.99,2804.85
BI100042,2025-08-15,NE,15,186.99,2804.85
BI100042,2025-08-15,MA,14,186.99,2617.86
BI100042,2025-08-15,MA,14,186.99,2617.86
BI100042,2025-08-15,MA,14,186.99,2617.86
BI100042,2025-08-15,MA,14,186.99,2617.86
BI100042,2025-08-15,SE,12,186.99,2243.88
BI100042,2025-08-15,SE,12,186.99,2243.88
BI100042,2025-08-15,SE,13,186.99,2430.87
BI100042,2025-08-15,SE,13,186.99,2430.87
BI100042,2025-08-15,SE,13,186.99,2430.87
BI100042,2025-08-15,SE,13,186.99,2430.87
BI100042,2025-08-15,MW,12,186.99,2243.88
BI100042,2025-08-15,MW,12,186.99,2243.88
BI100042,2025-08-15,MW,12,186.99,2243.88
BI100042,2025-08-15,MW,12,186.99,2243.88
BI100042,2025-08-15,MW,12,186.99,2243.88
BI100042,2025-08-15,MW,12,186.99,2243.88
BI100042,2025-08-15,TX,13,186.99,2430.87
BI100042,2025-08-15,TX,14,186.99,2617.86
BI100042,2025-08-15,TX,14,186.99,2617.86
BI100042,2025-08-15,TX,14,186.99,2617.86
BI100042,2025-08-15,TX,14,186.99,2617.86
BI100042,2025-08-15,TX,14,186.99,2617.86
BI100042,2025-08-15,MTN,14,186.99,2617.86
BI100042,2025-08-15,MTN,14,186.99,2617.86
BI100042,2025-08-15,MTN,14,186.99,2617.86
BI100042,2025-08-15,MTN,14,186.99,2617.86
BI100042,2025-08-15,MTN,14,186.99,2617.86
BI100042,2025-08-15,PSW,12,186.99,2243.88
BI100042,2025-08-15,PSW,12,186.99,2243.88
BI100042,2025-08-15,PSW,12,186.99,2243.88
BI100042,2025-08-15,PSW,12,186.99,2243.88
BI100042,2025-08-15,PSW,12,186.99,2243.88
BI100042,2025-08-15,PSW,12,186.99,2243.88
BI100042,2025-08-15,PNW,13,186.99,2430.87
BI100042,2025-08-15,PNW,14,186.99,2617.86
BI100042,2025-08-15,PNW,14,186.99,2617.86
BI100042,2025-08-15,PNW,14,186.99,2617.86
BI100042,2025-09-15,NE,13,186.99,2430.87
BI100042,2025-09-15,NE,13,186.99,2430.87
BI100042,2025-09-15,NE,13,186.99,2430.87
BI100042,2025-09-15,NE,14,186.99,2617.86
BI100042,2025-09-15,MA,13,186.99,2430.87
BI100042,2025-09-15,MA,13,186.99,2430.87
BI100042,2025-09-15,MA,13,186.99,2430.87
BI100042,2025-09-15,MA,14,186.99,2617.86
BI100042,2025-09-15,SE,13,186.99,2430.87
BI100042,2025-09-15,SE,13,186.99,2430.87
BI100042,2025-09-15,SE,13,186.99,2430.87
BI100042,2025-09-15,SE,13,186.99,2430.87
BI100042,2025-09-15,SE,13,186.99,2430.87
BI100042,2025-09-15,MW,12,186.99,2243.88
BI100042,2025-09-15,MW,13,186.99,2430.87
BI100042,2025-09-15,MW,13,186.99,2430.87
BI100042,2025-09-15,MW,13,186.99,2430.87
BI100042,2025-09-15,MW,13,186.99,2430.87
BI100042,2025-09-15,TX,12,186.99,2243.88
BI100042,2025-09-15,TX,12,186.99,2243.88
BI100042,2025-09-15,TX,12,186.99,2243.88
BI100042,2025-09-15,TX,12,186.99,2243.88
BI100042,2025-09-15,TX,13,186.99,2430.87
BI100042,2025-09-15,TX,13,186.99,2430.87
BI100042,2025-09-15,MTN,13,186.99,2430.87
BI100042,2025-09-15,MTN,13,186.99,2430.87
BI100042,2025-09-15,MTN,13,186.99,2430.87
BI100042,2025-09-15,MTN,14,186.99,2617.86
BI100042,2025-09-15,MTN,14,186.99,2617.86
BI100042,2025-09-15,PSW,14,186.99,2617.86
BI100042,2025-09-15,PSW,14,186.99,2617.86
BI100042,2025-09-15,PSW,15,186.99,2804.85
BI100042,2025-09-15,PSW,15,186.99,2804.85
BI100042,2025-09-15,PNW,12,186.99,2243.88
BI100042,2025-09-15,PNW,13,186.99,2430.87
BI100042,2025-09-15,PNW,13,186.99,2430.87
BI100042,2025-09-15,PNW,13,186.99,2430.87
BI100042,2025-10-15,NE,14,186.99,2617.86
BI100042,2025-10-15,NE,14,186.99,2617.86
BI100042,2025-10-15,NE,15,186.99,2804.85
BI100042,2025-10-15,MA,14,186.99,2617.86
BI100042,2025-10-15,MA,14,186.99,2617.86
BI100042,2025-10-15,MA,14,186.99,2617.86
BI100042,2025-10-15,SE,14,186.99,2617.86
BI100042,2025-10-15,SE,14,186.99,2617.86
BI100042,2025-10-15,SE,14,186.99,2617.86
BI100042,2025-10-15,SE,15,186.99,2804.85
BI100042,2025-10-15,MW,14,186.99,2617.86
BI100042,2025-10-15,MW,15,186.99,2804.85
BI100042,2025-10-15,MW,15,186.99,2804.85
BI100042,2025-10-15,MW,15,186.99,2804.85
BI100042,2025-10-15,TX,13,186.99,2430.87
BI100042,2025-10-15,TX,14,186.99,2617.86
BI100042,2025-10-15,TX,14,186.99,2617.86
BI100042,2025-10-15,TX,14,186.99,2617.86
BI100042,2025-10-15,TX,14,186.99,2617.86
BI100042,2025-10-15,MTN,12,186.99,2243.88
BI100042,2025-10-15,MTN,13,186.99,2430.87
BI100042,2025-10-15,MTN,13,186.99,2430.87
BI100042,2025-10-15,MTN,13,186.99,2430.87
BI100042,2025-10-15,PSW,13,186.99,2430.87
BI100042,2025-10-15,PSW,13,186.99,2430.87
BI100042,2025-10-15,PSW,13,186.99,2430.87
BI100042,2025-10-15,PSW,14,186.99,2617.86
BI100042,2025-10-15,PNW,14,186.99,2617.86
BI100042,2025-10-15,PNW,14,186.99,2617.86
BI100042,2025-10-15,PNW,14,186.99,2617.86
BI100042,2025-11-15,NE,12,186.99,2243.88
BI100042,2025-11-15,NE,13,186.99,2430.87
BI100042,2025-11-15,NE,13,186.99,2430.87
BI100042,2025-11-15,MA,13,186.99,2430.87
BI100042,2025-11-15,MA,14,186.99,2617.86
BI100042,2025-11-15,MA,14,186.99,2617.86
BI100042,2025-11-15,SE,12,186.99,2243.88
BI100042,2025-11-15,SE,12,186.99,2243.88
BI100042,2025-11-15,SE,13,186.99,2430.87
BI100042,2025-11-15,SE,13,186.99,2430.87
BI100042,2025-11-15,MW,13,186.99,2430.87
BI100042,2025-11-15,MW,13,186.99,2430.87
BI100042,2025-11-15,MW,13,186.99,2430.87
BI100042,2025-11-15,MW,14,186.99,2617.86
BI100042,2025-11-15,TX,14,186.99,2617.86
BI100042,2025-11-15,TX,14,186.99,2617.86
BI100042,2025-11-15,TX,15,186.99,2804.85
BI100042,2025-11-15,TX,15,186.99,2804.85
BI100042,2025-11-15,MTN,13,186.99,2430.87
BI100042,2025-11-15,MTN,13,186.99,2430.87
BI100042,2025-11-15,MTN,13,186.99,2430.87
BI100042,2025-11-15,MTN,14,186.99,2617.86
BI100042,2025-11-15,PSW,12,186.99,2243.88
BI100042,2025-11-15,PSW,13,186.99,2430.87
BI100042,2025-11-15,PSW,13,186.99,2430.87
BI100042,2025-11-15,PSW,13,186.99,2430.87
BI100042,2025-11-15,PNW,13,186.99,2430.87
BI100042,2025-11-15,PNW,13,186.99,2430.87
BI100042,2025-11-15,PNW,13,186.99,2430.87
BI100042,2025-12-15,NE,12,186.99,2243.88
BI100042,2025-12-15,NE,13,186.99,2430.87
BI100042,2025-12-15,NE,13,186.99,2430.87
BI100042,2025-12-15,MA,12,186.99,2243.88
BI100042,2025-12-15,MA,13,186.99,2430.87
BI100042,2025-12-15,MA,13,186.99,2430.87
BI100042,2025-12-15,SE,15,186.99,2804.85
BI100042,2025-12-15,SE,16,186.99,2991.84
BI100042,2025-12-15,SE,16,186.99,2991.84
BI100042,2025-12-15,MW,12,186.99,2243.88
BI100042,2025-12-15,MW,12,186.99,2243.88
BI100042,2025-12-15,MW,13,186.99,2430.87
BI100042,2025-12-15,MW,13,186.99,2430.87
BI100042,2025-12-15,TX,13,186.99,2430.87
BI100042,2025-12-15,TX,14,186.99,2617.86
BI100042,2025-12-15,TX,14,186.99,2617.86
BI100042,2025-12-15,TX,14,186.99,2617.86
BI100042,2025-12-15,MTN,12,186.99,2243.88
BI100042,2025-12-15,MTN,12,186.99,2243.88
BI100042,2025-12-15,MTN,12,186.99,2243.88
BI100042,2025-12-15,MTN,13,186.99,2430.87
BI100042,2025-12-15,PSW,15,186.99,2804.85
BI100042,2025-12-15,PSW,15,186.99,2804.85
BI100042,2025-12-15,PSW,15,186.99,2804.85
BI100042,2025-12-15,PNW,17,186.99,3178.83
BI100042,2025-12-15,PNW,18,186.99,3365.82
BI100049,2024-01-15,NE,12,136.87,1642.44
BI100049,2024-01-15,NE,13,136.87,1779.31
BI100049,2024-01-15,MA,21,136.87,2874.27
BI100049,2024-01-15,SE,17,136.87,2326.79
BI100049,2024-01-15,MW,18,136.87,2463.66
BI100049,2024-01-15,TX,12,136.87,1642.44
BI100049,2024-01-15,TX,13,136.87,1779.31
BI100049,2024-01-15,MTN,12,136.87,1642.44
BI100049,2024-01-15,MTN,13,136.87,1779.31
BI100049,2024-01-15,PSW,19,136.87,2600.53
BI100049,2024-01-15,PNW,18,136.87,2463.66
BI100049,2024-02-15,NE,13,136.87,1779.31
BI100049,2024-02-15,NE,13,136.87,1779.31
BI100049,2024-02-15,MA,12,136.87,1642.44
BI100049,2024-02-15,MA,12,136.87,1642.44
BI100049,2024-02-15,SE,19,136.87,2600.53
BI100049,2024-02-15,MW,19,136.87,2600.53
BI100049,2024-02-15,TX,13,136.87,1779.31
BI100049,2024-02-15,TX,13,136.87,1779.31
BI100049,2024-02-15,MTN,14,136.87,1916.18
BI100049,2024-02-15,MTN,14,136.87,1916.18
BI100049,2024-02-15,PSW,23,136.87,3148.01
BI100049,2024-02-15,PNW,19,136.87,2600.53
BI100049,2024-03-15,NE,16,136.87,2189.92
BI100049,2024-03-15,NE,17,136.87,2326.79
BI100049,2024-03-15,MA,14,136.87,1916.18
BI100049,2024-03-15,MA,15,136.87,2053.05
BI100049,2024-03-15,SE,22,136.87,3011.14
BI100049,2024-03-15,MW,12,136.87,1642.44
BI100049,2024-03-15,MW,12,136.87,1642.44
BI100049,2024-03-15,TX,16,136.87,2189.92
